# tstamp	temp	rate	angle	adjusted_rate
1268594794.948586 33.599998 -1.003450 173.579953 -0.972035
1268594795.048613 33.599998 -1.314550 173.451639 -1.283135
1268594795.248605 33.599998 0.911950 173.594257 0.943365
1268594795.348611 33.599998 0.466650 173.644064 0.498065
1268594795.448618 33.599998 0.728950 173.720100 0.760365
1268594795.548628 33.599998 0.613050 173.784547 0.644465
1268594795.648632 33.599998 1.268800 173.914568 1.300215
1268594795.748637 33.599998 1.268800 174.044590 1.300215
1268594795.848645 33.599998 3.904000 174.438131 3.935415
1268594795.948651 33.599998 5.846850 175.025958 5.878265
1268594796.049256 33.599998 5.096550 175.538754 5.127965
1268594796.248669 33.599998 6.517850 176.892222 6.549265
1268594796.348681 33.599998 6.167100 177.512074 6.198515
1268594796.448684 33.599998 5.520500 178.067265 5.551915
1268594796.548691 33.599998 5.084350 178.578842 5.115765
1268594796.648698 33.599998 4.565850 179.038568 4.597265
1268594796.748711 33.599998 3.763700 179.418080 3.795115
1268594796.948716 33.599998 -0.204350 179.438393 -0.172935
1268594797.048723 33.599998 -1.390800 179.302454 -1.359385
1268594797.148729 33.599998 -0.744200 179.231176 -0.712785
1268594797.248736 33.599998 -0.823500 179.151967 -0.792085
1268594797.348743 33.599998 -1.543300 179.000779 -1.511885
1268594797.448749 33.599998 -1.576850 178.846235 -1.545435
1268594797.548758 33.599998 -0.777750 178.771602 -0.746335
1268594797.648762 33.599998 -0.521550 178.722588 -0.490135
1268594797.748768 33.599998 -0.936350 178.632095 -0.904935
1268594797.848775 33.599998 -2.348500 178.400386 -2.317085
1268594797.948782 33.599998 -2.809050 178.122623 -2.777635
1268594798.048789 33.599998 -4.227300 177.703034 -4.195885
1268594798.148795 33.599998 -5.041650 177.202011 -5.010235
1268594798.248817 33.599998 -5.160600 176.689092 -5.129185
1268594798.448815 33.599998 -4.248650 175.784035 -4.217235
1268594798.548822 33.599998 -4.306600 175.356517 -4.275185
1268594798.648827 33.599998 -2.019100 175.157748 -1.987685
1268594798.748837 33.599998 -3.541050 174.806785 -3.509635
1268594798.848841 33.599998 -2.680950 174.541831 -2.649535
1268594798.948863 33.599998 -1.955050 174.349468 -1.923635
1268594799.148860 33.599998 -2.028250 173.896726 -1.996835
1268594799.248867 33.599998 -2.110600 173.688807 -2.079185
1268594799.348874 33.599998 -2.589450 173.433004 -2.558035
1268594799.448881 33.599998 -1.552450 173.280900 -1.521035
1268594799.548886 33.599998 -1.390800 173.144962 -1.359385
1268594799.648914 33.599998 -1.299300 173.018173 -1.267885
1268594799.848917 33.599998 -0.228750 172.903371 -0.197335
1268594800.048920 33.599998 0.054900 172.789484 0.086315
1268594800.148927 33.599998 -0.597800 172.732846 -0.566385
1268594800.248933 33.599998 -0.789950 172.656992 -0.758535
1268594800.349202 33.599998 0.436150 172.703749 0.467565
1268594800.548952 33.599998 0.430050 172.769507 0.461465
1268594800.648958 33.599998 1.201700 172.892818 1.233115
1268594800.748965 33.599998 0.359900 172.931950 0.391315
1268594800.848972 33.599998 0.582550 172.993346 0.613965
1268594800.948979 33.599998 0.869250 173.083413 0.900665
1268594801.049232 33.599998 0.741150 173.160669 0.772565
1268594801.248998 33.599998 0.549000 173.261197 0.580415
1268594801.349005 33.599998 0.664900 173.330829 0.696315
1268594801.449011 33.599998 1.198650 173.453835 1.230065
1268594801.549017 33.599998 1.765950 173.633572 1.797365
1268594801.649024 33.599998 1.891000 173.825813 1.922415
1268594801.749033 33.599998 1.650050 173.993960 1.681465
1268594801.849037 33.599998 1.732400 174.170341 1.763815
1268594801.949044 33.599998 1.564650 174.329948 1.596065
1268594802.049050 33.599998 2.074000 174.540489 2.105415
1268594802.149057 33.599998 1.802550 174.723886 1.833965
1268594802.249062 33.599998 2.443050 174.971332 2.474465
1268594802.349072 33.599998 2.897500 175.264224 2.928915
1268594802.449077 33.599998 2.061800 175.473545 2.093215
1268594802.549084 33.599998 0.957700 175.572457 0.989115
1268594802.649118 33.599998 1.107150 175.686313 1.138565
1268594802.849103 33.599998 0.741150 175.853636 0.772565
1268594802.949109 33.599998 1.320650 175.988843 1.352065
1268594803.049116 33.599998 1.979450 176.189929 2.010865
1268594803.149123 33.599998 1.152900 176.308361 1.184315
1268594803.249129 33.599998 2.677900 176.579292 2.709315
1268594803.351234 33.599998 2.458300 176.828264 2.489715
1268594803.549150 33.599998 1.406050 177.073972 1.437465
1268594803.649155 33.599998 0.756400 177.152753 0.787815
1268594803.749176 33.599998 1.384700 177.294365 1.416115
1268594803.950483 33.599998 1.122400 177.547393 1.153815
1268594804.149187 33.599998 1.168150 177.755891 1.199565
1268594804.249217 33.599998 0.305000 177.789532 0.336415
1268594804.449208 33.599998 -0.317200 177.735425 -0.285785
1268594804.549215 33.599998 -0.362950 177.702272 -0.331535
1268594804.649219 33.599998 0.283650 177.733778 0.315065
1268594804.749590 33.599998 0.826550 177.819575 0.857965
1268594804.949241 33.599998 1.372500 178.057048 1.403915
1268594805.049272 33.599998 1.747650 178.234954 1.779065
1268594805.249267 33.599998 1.076650 178.431557 1.108065
1268594805.449298 33.599998 -0.076250 178.386905 -0.044835
1268594805.549320 33.599998 0.115900 178.401637 0.147315
1268594805.749293 33.599998 0.710650 178.540290 0.742065
1268594805.849298 33.599998 0.634400 178.606871 0.665815
1268594805.949308 33.599998 0.933300 178.703343 0.964715
1268594806.049345 33.599998 0.911950 178.797679 0.943365
1268594806.249325 33.599998 0.335500 178.859777 0.366915
1268594806.349373 33.599998 0.530700 178.915989 0.562115
1268594806.549365 33.599998 1.457900 179.090937 1.489315
1268594806.749358 33.599998 1.723250 179.317125 1.754665
1268594806.849415 33.599998 -0.262300 179.294036 -0.230885
1268594807.049489 33.599998 -4.181550 178.761079 -4.150135
1268594807.249442 33.599998 -8.866350 177.072172 -8.834935
1268594807.349497 33.599998 -6.899100 176.385404 -6.867685
1268594807.549468 33.599998 -4.553650 175.254342 -4.522235
1268594807.749494 33.599998 -4.517050 174.381615 -4.485635
1268594807.849513 33.599998 -4.385900 173.946166 -4.354485
1268594808.049509 33.599998 -3.788100 173.166464 -3.756685
1268594808.249490 33.599998 -1.637850 172.692982 -1.606435
1268594808.449470 33.599998 -0.841800 172.459230 -0.810385
1268594808.549494 33.599998 -0.667950 172.395577 -0.636535
1268594808.649513 33.599998 -0.774700 172.321248 -0.743285
1268594808.849496 33.599998 0.759450 172.483081 0.790865
1268594808.957852 33.599998 0.945500 172.580773 0.976915
1268594809.149519 33.599998 1.107150 172.803911 1.138565
1268594809.249544 33.599998 1.460950 172.953147 1.492365
1268594809.449548 33.599998 2.241750 173.339460 2.273165
1268594809.549570 33.599998 1.732400 173.515842 1.763815
1268594809.649621 33.599998 2.275300 173.746513 2.306715
1268594809.849561 33.599998 1.512800 174.079756 1.544215
1268594809.949569 33.599998 1.162050 174.199103 1.193465
1268594810.049576 33.599998 1.704950 174.372739 1.736365
1268594810.149626 33.599998 1.967250 174.572606 1.998665
1268594810.349614 33.599998 1.961150 174.949159 1.992565
1268594810.549629 33.599998 0.817400 175.206457 0.848815
1268594810.649650 33.599998 1.055300 175.315128 1.086715
1268594810.849642 33.599998 0.244000 175.385156 0.275415
1268594811.049641 33.599998 1.381650 175.615919 1.413065
1268594811.149647 33.599998 1.183400 175.737401 1.214815
1268594811.249658 33.599998 1.375550 175.878097 1.406965
1268594811.349662 33.599998 1.220000 176.003239 1.251415
1268594811.449666 33.599998 0.664900 176.072870 0.696315
1268594811.549672 33.599998 0.375150 176.113527 0.406565
1268594811.649681 33.599998 0.286700 176.145338 0.318115
1268594811.749686 33.599998 0.503250 176.198805 0.534665
1268594811.849691 33.599998 1.708000 176.372746 1.739415
1268594811.949700 33.599998 1.128500 176.488738 1.159915
1268594812.049706 33.599998 0.765550 176.568434 0.796965
1268594812.149713 33.599998 0.652700 176.636846 0.684115
1268594812.249719 33.599998 0.152500 176.655237 0.183915
1268594812.349725 33.599998 -0.332450 176.625134 -0.301035
1268594812.449743 33.599998 -0.774700 176.550805 -0.743285
1268594812.649750 33.599998 -1.238300 176.297533 -1.206885
1268594812.749751 33.599998 -1.284050 176.172270 -1.252635
1268594812.849759 33.599998 -1.128500 176.062561 -1.097085
1268594812.949765 33.599998 -1.104100 175.955293 -1.072685
1268594813.049770 33.599998 -1.528050 175.805629 -1.496635
1268594813.149792 33.599998 -1.589050 175.649866 -1.557635
1268594813.349791 33.599998 -1.909300 175.367314 -1.877885
1268594813.449798 33.599998 -1.393850 175.231070 -1.362435
1268594813.549803 33.599998 -0.021350 175.232077 0.010065
1268594813.649811 33.599998 -2.424750 174.992743 -2.393335
1268594813.749817 33.599998 -0.719800 174.923905 -0.688385
1268594813.849823 33.599998 -1.997750 174.727271 -1.966335
1268594813.949831 33.599998 -1.753750 174.555038 -1.722335
1268594814.049836 33.599998 -1.378600 174.420319 -1.347185
1268594814.149845 33.599998 -2.604700 174.162991 -2.573285
1268594814.249878 33.599998 -1.482300 174.017902 -1.450885
1268594814.449864 33.599998 -0.216550 173.968980 -0.185135
1268594814.549870 33.599998 1.503650 174.122487 1.535065
1268594814.649876 33.599998 1.933700 174.318998 1.965115
1268594814.749882 33.599998 1.229150 174.445055 1.260565
1268594814.849890 33.599998 1.747650 174.622961 1.779065
1268594814.949896 33.599998 1.207800 174.746883 1.239215
1268594815.050022 33.599998 1.329800 174.883004 1.361215
1268594815.249916 33.599998 1.808650 175.178122 1.840065
1268594815.349923 33.599998 1.601250 175.341389 1.632665
1268594815.449928 33.599998 2.113650 175.555895 2.145065
1268594815.549937 33.599998 1.229150 175.681952 1.260565
1268594815.649942 33.599998 1.204750 175.805568 1.236165
1268594815.750788 33.599998 1.399950 175.948705 1.431365
1268594815.949959 33.599998 0.423950 176.041608 0.455365
1268594816.049969 33.599998 1.207800 176.165529 1.239215
1268594816.149975 33.599998 1.314550 176.300126 1.345965
1268594816.249981 33.599998 1.708000 176.474067 1.739415
1268594816.349988 33.599998 1.787300 176.655939 1.818715
1268594816.449995 33.599998 1.564650 176.815545 1.596065
1268594816.550001 33.599998 1.650050 176.983692 1.681465
1268594816.650007 33.599998 0.576450 177.044478 0.607865
1268594816.750016 33.599998 0.573400 177.104960 0.604815
1268594816.850021 33.599998 2.153300 177.323431 2.184715
1268594816.950027 33.599998 1.403000 177.466873 1.434415
1268594817.050033 33.599998 1.091900 177.579204 1.123315
1268594817.150040 33.599998 0.283650 177.610711 0.315065
1268594817.250047 33.599998 0.771650 177.691017 0.803065
1268594817.350053 33.599998 -0.125050 177.681654 -0.093635
1268594817.450059 33.599998 -0.003050 177.684490 0.028365
1268594817.550066 33.599998 0.704550 177.758087 0.735965
1268594817.651686 33.599998 0.314150 177.792643 0.345565
1268594817.850085 33.599998 0.057950 177.844371 0.089365
1268594817.950094 33.599998 -0.805200 177.766993 -0.773785
1268594818.050100 33.599998 -0.658800 177.704254 -0.627385
1268594818.150105 33.599998 -1.241350 177.583261 -1.209935
1268594818.250112 33.599998 -0.945500 177.491852 -0.914085
1268594818.350118 33.599998 -1.131550 177.381839 -1.100135
1268594818.450126 33.599998 -0.750300 177.309950 -0.718885
1268594818.550131 33.599998 -0.521550 177.260937 -0.490135
1268594818.650143 33.599998 -0.585600 177.205518 -0.554185
1268594818.750160 33.599998 -1.342000 177.074460 -1.310585
1268594818.950157 33.599998 -1.082750 176.930988 -1.051335
1268594819.050164 33.599998 -0.423950 176.891734 -0.392535
1268594819.150175 33.599998 0.384300 176.933306 0.415715
1268594819.250179 33.599998 0.353800 176.971827 0.385215
1268594819.351517 33.599998 1.268800 177.101849 1.300215
1268594819.550196 33.599998 -0.167750 177.169132 -0.136335
1268594819.650204 33.599998 0.329400 177.205213 0.360815
1268594819.750210 33.599998 0.652700 177.273625 0.684115
1268594819.850218 33.599998 0.530700 177.329836 0.562115
1268594819.950223 33.599998 1.488400 177.481818 1.519815
1268594820.054055 33.599998 1.207800 177.605739 1.239215
1268594820.250242 33.599998 0.777750 177.874017 0.809165
1268594820.350253 33.599998 0.915000 177.968659 0.946415
1268594820.450256 33.599998 0.536800 178.025480 0.568215
1268594820.550263 33.599998 0.552050 178.083827 0.583465
1268594820.650270 33.599998 1.335900 178.220558 1.367315
1268594820.750277 33.599998 1.351150 178.358815 1.382565
1268594820.850283 33.599998 1.387750 178.500731 1.419165
1268594820.950289 33.599998 0.762500 178.580123 0.793915
1268594821.050304 33.599998 0.378200 178.621084 0.409615
1268594821.250308 33.599998 -0.701500 178.569417 -0.670085
1268594821.350315 33.599998 -1.110200 178.461539 -1.078785
1268594821.450321 33.599998 -2.107550 178.253925 -2.076135
1268594821.550336 33.599998 -1.451800 178.111887 -1.420385
1268594821.750343 33.599998 -1.021750 177.901925 -0.990335
1268594821.850348 33.599998 -2.351550 177.669911 -2.320135
1268594821.950354 33.599998 -5.615050 177.111548 -5.583635
1268594822.050361 33.599998 -7.411500 176.373539 -7.380085
1268594822.150367 33.599998 -10.656700 175.311011 -10.625285
1268594822.250374 33.599998 -9.458050 174.368347 -9.426635
1268594822.350381 33.599998 -7.740900 173.597399 -7.709485
1268594822.450388 33.599998 -6.237250 172.976815 -6.205835
1268594822.550394 33.599998 -5.398500 172.440107 -5.367085
1268594822.650400 33.599998 -5.020300 171.941218 -4.988885
1268594822.750409 33.599998 -4.370650 171.507295 -4.339235
1268594822.850413 33.599998 -1.878800 171.322556 -1.847385
1268594823.046425 33.599998 0.887550 171.454194 0.918965
1268594823.146432 33.599998 3.245200 171.781856 3.276615
1268594823.250451 33.599998 2.684000 172.053397 2.715415
1268594823.446451 33.599998 3.568500 172.723360 3.599915
1268594823.546458 33.650002 2.790750 173.005577 2.822165
1268594823.650465 33.650002 2.769400 173.285658 2.800815
1268594823.846478 33.599998 2.302750 173.696981 2.334165
1268594823.946486 33.650002 1.656150 173.865738 1.687565
1268594824.046495 33.650002 2.031300 174.072009 2.062715
1268594824.146498 33.599998 2.412550 174.316406 2.443965
1268594824.246511 33.599998 2.330200 174.552567 2.361615
1268594824.346517 33.599998 1.650050 174.720714 1.681465
1268594824.446535 33.599998 1.235250 174.847380 1.266665
1268594824.546541 33.599998 0.869250 174.937447 0.900665
1268594824.746541 33.599998 1.155950 175.083115 1.187365
1268594824.846543 33.599998 1.162050 175.202461 1.193465
1268594824.946550 33.599998 0.786900 175.284293 0.818315
1268594825.046556 33.599998 1.613450 175.448779 1.644865
1268594825.146563 33.650002 0.976000 175.549521 1.007415
1268594825.246571 33.650002 0.024400 175.555102 0.055815
1268594825.346577 33.599998 -5.221600 175.036084 -5.190185
1268594825.448861 33.599998 -9.137800 174.125445 -9.106385
1268594825.646595 33.650002 -9.674600 172.213278 -9.643185
1268594825.746602 33.599998 -7.567050 171.459715 -7.535635
1268594825.846609 33.599998 -6.106100 170.852246 -6.074685
1268594825.947586 33.599998 -3.666100 170.488778 -3.634685
1268594826.146629 33.650002 -0.076250 170.223611 -0.044835
1268594826.246634 33.650002 6.225050 170.849257 6.256465
1268594826.346774 33.599998 9.979600 171.850359 10.011015
1268594826.546656 33.599998 9.638000 173.821147 9.669415
1268594826.649385 33.599998 8.036750 174.627963 8.068165
1268594826.846674 33.599998 4.928800 175.732856 4.960215
1268594826.946681 33.599998 3.028650 176.038863 3.060065
1268594827.046687 33.599998 1.732400 176.215244 1.763815
1268594827.146694 33.599998 1.326750 176.351061 1.358165
1268594827.246700 33.599998 -2.351550 176.119047 -2.320135
1268594827.346720 33.599998 -3.330600 175.789129 -3.299185
1268594827.546720 33.599998 -4.864750 174.901762 -4.833335
1268594827.646729 33.599998 -4.157150 174.489188 -4.125735
1268594827.746733 33.599998 -4.660400 174.026290 -4.628985
1268594827.846740 33.599998 -4.675650 173.561866 -4.644235
1268594827.946746 33.599998 -3.559350 173.209073 -3.527935
1268594828.046757 33.599998 -2.580300 172.954184 -2.548885
1268594828.146759 33.599998 -2.699250 172.687401 -2.667835
1268594828.246766 33.599998 -2.659600 172.424582 -2.628185
1268594828.346773 33.599998 -1.027850 172.324939 -0.996435
1268594828.446779 33.599998 -1.576850 172.170395 -1.545435
1268594828.546786 33.599998 -0.661850 172.107352 -0.630435
1268594828.646792 33.599998 4.135800 172.524073 4.167215
1268594828.746799 33.599998 6.316550 173.158870 6.347965
1268594828.846808 33.599998 6.484300 173.810441 6.515715
1268594828.946827 33.599998 5.752300 174.388813 5.783715
1268594829.146824 33.599998 4.571950 175.371096 4.603365
1268594829.246832 33.599998 4.700050 175.844242 4.731465
1268594829.346840 33.599998 4.083950 176.255779 4.115365
1268594829.446845 33.599998 3.925350 176.651455 3.956765
1268594829.546851 33.599998 2.778550 176.932452 2.809965
1268594829.646858 33.599998 2.985950 177.234188 3.017365
1268594829.746870 33.599998 4.135800 177.650910 4.167215
